"KEY","CODE","DESCRIPTION","TABLE_NAME","TEXT","TITLE",
"unregulatedPowerSupplyUnits","Pr_60_70_90","","Pr Products","unregulated power supply units","Unregulated power supply units",
"directCurrent","Pr_60_70_90_22","","Pr Products","direct current","Direct current (d.c.) power supply units",
"communicationsSourceProducts","Pr_60_75","","Pr Products","communications source products","Communications source products",
"antennasAndSatelliteDishes","Pr_60_75_01","","Pr Products","antennas and satellite dishes","Antennas and satellite dishes",
"digitalAudioBroadcasting","Pr_60_75_01_22","","Pr Products","digital audio broadcasting","Digital audio broadcasting (DAB) antennas",
"frequencyModulation","Pr_60_75_01_31","","Pr Products","frequency modulation","Frequency modulation (FM) antennas",
"satelliteDishes","Pr_60_75_01_75","","Pr Products","satellite dishes","Satellite dishes",
"ultraHighFrequency","Pr_60_75_01_92","","Pr Products","ultra-high frequency","Ultra-high frequency (UHF) antennas",
"audioAndVideoPlayersAndRecorders","Pr_60_75_03","","Pr Products","audio and video players and recorders","Audio and video players and recorders",
"bluRayPlayers","Pr_60_75_03_07","","Pr Products","blu-ray players","Blu-ray players",
"cassettePlayers","Pr_60_75_03_11","","Pr Products","cassette players","Cassette players",
"compactDiscPlayers","Pr_60_75_03_15","","Pr Products","compact disc players","Compact disc players",
"digitalVideoRecorders","Pr_60_75_03_22","","Pr Products","digital video recorders","Digital video recorders",
"networkVideoRecorders","Pr_60_75_03_56","","Pr Products","network video recorders","Network video recorders",
"poweredTelevisionMountingMechanisms","Pr_60_75_03_65","","Pr Products","powered television mounting mechanisms","Powered television mounting mechanisms",
"radioTuners","Pr_60_75_03_70","","Pr Products","radio tuners","Radio tuners",
"televisions","Pr_60_75_03_78","","Pr Products","televisions","Televisions",
"timeLapseVideoRecorders","Pr_60_75_03_87","","Pr Products","time-lapse video recorders","Time-lapse video recorders",
"audioInputDevices","Pr_60_75_06","","Pr Products","audio input devices","Audio input devices",
"microphones","Pr_60_75_06_53","","Pr Products","microphones","Microphones",
"pagingConsoles","Pr_60_75_06_60","","Pr Products","paging consoles","Paging consoles",
"audioAndVisualSourceProducts","Pr_60_75_08","","Pr Products","audio and visual source products","Audio and visual source products",
"artificialReverberationTimeDelayAndFrequencyShiftEquipment","Pr_60_75_08_01","","Pr Products","artificial reverberation, time delay and frequency shift equipment","Artificial reverberation, time delay and frequency shift equipment",
"audioAmplifiers","Pr_60_75_08_02","","Pr Products","audio amplifiers","Audio amplifiers",
"audioEqualizers","Pr_60_75_08_03","","Pr Products","audio equalizers","Audio equalizers",
"automaticAnnouncementEquipment","Pr_60_75_08_04","","Pr Products","automatic announcement equipment","Automatic announcement equipment",
"auxiliaryPassiveElements","Pr_60_75_08_05","","Pr Products","auxiliary passive elements","Auxiliary passive elements",
"digitalBroadcastSignalRouterMultiswitches","Pr_60_75_08_21","","Pr Products","digital broadcast signal router multiswitches","Digital broadcast signal router multiswitches",
"diplexers","Pr_60_75_08_23","","Pr Products","diplexers","Diplexers",
"externalSourceInputPoints","Pr_60_75_08_28","","Pr Products","external source input points","External source input points",
"launchAmplifiers","Pr_60_75_08_46","","Pr Products","launch amplifiers","Launch amplifiers",
"localVolumeControls","Pr_60_75_08_48","","Pr Products","local volume controls","Local volume controls",
"mastheadAmplifiers","Pr_60_75_08_50","","Pr Products","masthead amplifiers","Masthead amplifiers",
"mixerAmplifiers","Pr_60_75_08_52","","Pr Products","mixer amplifiers","Mixer amplifiers",
"mixers","Pr_60_75_08_54","","Pr Products","mixers","Mixers",
"multiswitches","Pr_60_75_08_55","","Pr Products","multiswitches","Multiswitches",
"preAmplifiers","Pr_60_75_08_63","","Pr Products","pre-amplifiers","Pre-amplifiers",
"remoteMicrophoneInputPoints","Pr_60_75_08_71","","Pr Products","remote microphone input points","Remote microphone input points",
"splitters","Pr_60_75_08_78","","Pr Products","splitters","Splitters",
"signalTransmitters","Pr_60_75_78","","Pr Products","signal transmitters","Signal transmitters",
"supervisedPremisesTransceivers","Pr_60_75_78_85","","Pr Products","supervised premises transceivers","Supervised premises transceivers",
"televisionEqualizers","Pr_60_75_78_91","","Pr Products","television equalizers","Television equalizers",
"surveillanceCamerasMonitorsAndAncillaries","Pr_60_75_86","","Pr Products","surveillance cameras, monitors and ancillaries","Surveillance cameras, monitors and ancillaries",
"automaticNumberPlateRecognitionCameras","Pr_60_75_86_01","","Pr Products","automatic number plate recognition cameras","Automatic number plate recognition cameras",
"analogueBoxCameras","Pr_60_75_86_02","","Pr Products","analogue box cameras","Analogue box cameras",
"analogueBulletCameras","Pr_60_75_86_03","","Pr Products","analogue bullet cameras","Analogue bullet cameras",
"analogueCovertCameras","Pr_60_75_86_04","","Pr Products","analogue covert cameras","Analogue covert cameras",
"analogueFixedDomeCameras","Pr_60_75_86_05","","Pr Products","analogue fixed dome cameras","Analogue fixed dome cameras",
"analoguePanTiltZoom","Pr_60_75_86_06","","Pr Products","analogue pan-tilt-zoom","Analogue pan-tilt-zoom (PTZ) cameras",
"internetProtocol","Pr_60_75_86_07","","Pr Products","internet protocol","Internet protocol (IP) box cameras",
"boxCameraLenses","Pr_60_75_86_08","","Pr Products","box camera lenses","Box camera lenses",
"internetProtocol","Pr_60_75_86_09","","Pr Products","internet protocol","Internet protocol (IP) bullet cameras",
"cameraJunctionBoxes","Pr_60_75_86_10","","Pr Products","camera junction boxes","Camera junction boxes",
"internetProtocol","Pr_60_75_86_11","","Pr Products","internet protocol","Internet protocol (IP) covert cameras",
"dayAndNightCameras","Pr_60_75_86_21","","Pr Products","day and night cameras","Day and night cameras",
"domeCameras","Pr_60_75_86_24","","Pr Products","dome cameras","Dome cameras",
"fixedCameras","Pr_60_75_86_30","","Pr Products","fixed cameras","Fixed cameras",
"internetProtocol","Pr_60_75_86_31","","Pr Products","internet protocol","Internet protocol (IP) fixed dome cameras",
"imageProcessingUnits","Pr_60_75_86_40","","Pr Products","image processing units","Image processing units",
"infraredCameras","Pr_60_75_86_41","","Pr Products","infrared cameras","Infrared cameras",
"infraredIlluminators","Pr_60_75_86_42","","Pr Products","infrared illuminators","Infrared illuminators",
"integratedDigitalCameraAndInfraredIlluminators","Pr_60_75_86_45","","Pr Products","integrated digital camera and infrared illuminators","Integrated digital camera and infrared illuminators",
"lenses","Pr_60_75_86_47","","Pr Products","lenses","Lenses",
"panAndTiltUnits","Pr_60_75_86_60","","Pr Products","pan-and-tilt units","Pan-and-tilt units",
"internetProtocol","Pr_60_75_86_65","","Pr Products","internet protocol","Internet protocol (IP) high-speed pan-tilt-zoom (PTZ) cameras",
"surveillanceMonitors","Pr_60_75_86_79","","Pr Products","surveillance monitors","Surveillance monitors",
"surveyCameras","Pr_60_75_86_80","","Pr Products","survey cameras","Survey cameras",
"thermosettingInsulatedArmouredFireResistantLowSmokeHalogenFree","Pr_65_70_48_88","","Pr Products","thermosetting insulated armoured fire-resistant low-smoke halogen-free","Thermosetting insulated armoured fire-resistant low-smoke halogen-free (LSHF) cables",
"thermosettingInsulatedPolyvinylChloride","Pr_65_70_48_89","","Pr Products","thermosetting insulated polyvinyl chloride","Thermosetting insulated polyvinyl chloride (PVC)-sheathed armoured cables",
"thermosettingInsulatedThermoplasticSheathedLowSmokeHalogenFree","Pr_65_70_48_90","","Pr Products","thermosetting insulated thermoplastic-sheathed low-smoke halogen-free","Thermosetting insulated thermoplastic-sheathed low-smoke halogen-free (LSHF) armoured cables",
"thermosettingInsulatedThermoplasticSheathedLowSmokeHalogenFree","Pr_65_70_48_91","","Pr Products","thermosetting insulated thermoplastic-sheathed low-smoke halogen-free","Thermosetting insulated thermoplastic-sheathed low-smoke halogen-free (LSHF) cables",
"thermosettingInsulatedPolyvinylChloride","Pr_65_70_48_92","","Pr Products","thermosetting insulated polyvinyl chloride","Thermosetting insulated polyvinyl chloride (PVC)-sheathed non-armoured cables",
"thermosettingInsulatedCrossLinkedPolyethylene","Pr_65_70_48_93","","Pr Products","thermosetting insulated cross-linked polyethylene","Thermosetting insulated cross-linked polyethylene (XLPE) thermoplastic low-smoke halogen-free (LSHF) sheathed cables",
"thermosettingInsulatedNonSheathedNonArmouredFireResistantSingleCoreCables","Pr_65_70_48_94","","Pr Products","thermosetting insulated non-sheathed non-armoured fire-resistant single-core cables","Thermosetting insulated non-sheathed non-armoured fire-resistant single-core cables",
"thermosettingInsulatedNonArmouredFireResistantSingleCoreNonSheathedCables","Pr_65_70_48_95","","Pr Products","thermosetting insulated non-armoured fire-resistant single-core non-sheathed cables","Thermosetting insulated non-armoured fire-resistant single-core non-sheathed cables",
"lowVoltagePrefabricatedCables","Pr_65_70_50","","Pr Products","low-voltage prefabricated cables","Low-voltage prefabricated cables",
"connectionCables","Pr_65_70_50_15","","Pr Products","connection cables","Connection cables",
"distributionConnectors","Pr_65_70_50_22","","Pr Products","distribution connectors","Distribution connectors",
"extenderCables","Pr_65_70_50_28","","Pr Products","extender cables","Extender cables",
"homeRunCables","Pr_65_70_50_37","","Pr Products","home run cables","Home run cables",
"lightingExtenderLeads","Pr_65_70_50_47","","Pr Products","lighting extender leads","Lighting extender leads",
"luminaireConnectionCables","Pr_65_70_50_49","","Pr Products","luminaire connection cables","Luminaire connection cables",
"prefabricatedLowSmokeZeroHalogen","Pr_65_70_50_64","","Pr Products","prefabricated low-smoke zero-halogen","Prefabricated low-smoke zero-halogen (LSZH) insulated and sheathed multicore cables",
"prefabricatedLowSmokeZeroHalogen","Pr_65_70_50_66","","Pr Products","prefabricated low-smoke zero-halogen","Prefabricated low-smoke zero-halogen (LSZH) insulated single cables in flexible conduit",
"rj45Cables","Pr_65_70_50_72","","Pr Products","rj45 cables","RJ45 cables",
"starterLeads","Pr_65_70_50_84","","Pr Products","starter leads","Starter leads",
"switchConnectionLeads","Pr_65_70_50_86","","Pr Products","switch connection leads","Switch connection leads",
"'t'Connectors","Pr_65_70_50_88","","Pr Products","'t' connectors","'T' connectors",
"railwayRollingStockCables","Pr_65_70_70","","Pr Products","railway rolling stock cables","Railway rolling stock cables",
"multicoreCrossLinkedElastomericInsulatedReducedDimensionsSpecialFirePerformanceCables","Pr_65_70_70_53","","Pr Products","multicore, cross-linked elastomeric-insulated, reduced dimensions, special fire performance cables","Multicore, cross-linked elastomeric-insulated, reduced dimensions, special fire performance cables",
"multicoreCrossLinkedElastomericInsulatedSpecialFirePerformanceCables","Pr_65_70_70_55","","Pr Products","multicore, cross-linked elastomeric-insulated, special fire performance cables","Multicore, cross-linked elastomeric-insulated, special fire performance cables",
"multicoreAndMultiPairThinWallInsulatedSpecialFirePerformanceCables","Pr_65_70_70_57","","Pr Products","multicore and multi-pair, thin wall-insulated, special fire performance cables","Multicore and multi-pair, thin wall-insulated, special fire performance cables",
"screenedMulticoreCrossLinkedElastomericInsulatedReducedDimensionsSpecialFirePerformanceCables","Pr_65_70_70_83","","Pr Products","screened, multicore, cross-linked elastomeric-insulated, reduced dimensions, special fire performance cables","Screened, multicore, cross-linked elastomeric-insulated, reduced dimensions, special fire performance cables",
